YEAR,PLAYER_ID,PLAYER,TEAM_ID,TEAM,GP,FG_PCT,FG3_PCT,FT_PCT,EFF,AST_TOV,PPG,RPG,APG,SPG,BPG,TPG,is_all_nba,POSITION,season_start_year,WinPCT,Start_Year,TeamID,WinningFactor
2012-13,2749,Jameer Nelson,1610612753,ORL,56,0.392,0.341,0.873,880,2.68,14.678571428571429,3.732142857142857,7.375,1.2678571428571428,0.1071428571428571,2.75,False,Guard,2012,0.244,2012,1610612753,214.72
2012-13,203090,Maurice Harkless,1610612753,ORL,76,0.461,0.274,0.57,732,0.72,8.223684210526315,4.407894736842105,0.6578947368421053,1.1578947368421053,0.8157894736842105,0.9078947368421052,False,Forward-Guard,2012,0.244,2012,1610612753,178.608
2012-13,202699,Tobias Harris,1610612753,ORL,55,0.455,0.315,0.752,656,1.04,10.963636363636365,5.218181818181818,1.2545454545454546,0.5818181818181818,0.8,1.2,False,Forward,2012,0.244,2012,1610612753,160.064
2012-13,202734,E'Twaun Moore,1610612753,ORL,75,0.396,0.34,0.797,557,1.96,7.84,2.2266666666666666,2.7466666666666666,0.68,0.3066666666666666,1.4,False,Guard,2012,0.244,2012,1610612753,135.908
2012-13,203094,Andrew Nicholson,1610612753,ORL,75,0.527,0.0,0.798,617,0.56,7.826666666666667,3.44,0.5866666666666667,0.32,0.4266666666666667,1.0533333333333332,False,Forward,2012,0.244,2012,1610612753,150.548
2012-13,2757,Beno Udrih,1610612753,ORL,66,0.441,0.333,0.816,632,2.8,8.151515151515152,2.136363636363636,4.575757575757576,0.6212121212121212,0.0454545454545454,1.6363636363636365,False,Guard,2012,0.244,2012,1610612753,154.208
2012-13,201175,Glen Davis,1610612753,ORL,34,0.448,0.0,0.718,520,1.09,15.058823529411764,7.235294117647059,2.0588235294117645,0.9411764705882352,0.6176470588235294,1.8823529411764703,False,Forward-Center,2012,0.244,2012,1610612753,126.88
2012-13,203199,DeQuan Jones,1610612753,ORL,63,0.436,0.257,0.667,225,0.53,3.6984126984126986,1.6666666666666667,0.2539682539682539,0.3015873015873015,0.3492063492063492,0.4761904761904761,False,Forward,2012,0.244,2012,1610612753,54.9
2012-13,203124,Kyle O'Quinn,1610612753,ORL,57,0.513,0.0,0.667,382,1.41,4.0701754385964914,3.6666666666666665,0.912280701754386,0.1929824561403508,0.4561403508771929,0.6491228070175439,False,Center-Forward,2012,0.244,2012,1610612753,93.208
2012-13,203117,Doron Lamb,1610612753,ORL,47,0.368,0.378,0.588,102,1.23,3.276595744680851,0.9787234042553192,0.6808510638297872,0.2765957446808511,0.0,0.5531914893617021,False,Guard,2012,0.244,2012,1610612753,24.887999999999998
2012-13,1733,Al Harrington,1610612753,ORL,10,0.351,0.267,0.75,48,1.43,5.1,2.7,1.0,0.4,0.1,0.7,False,Forward,2012,0.244,2012,1610612753,11.712
2012-13,2045,Hedo Turkoglu,1610612753,ORL,11,0.264,0.042,0.5,35,1.92,2.909090909090909,2.363636363636364,2.090909090909091,0.6363636363636364,0.0909090909090909,1.0909090909090908,False,Forward,2012,0.244,2012,1610612753,8.54
2012-13,201593,Nikola Pekovic,1610612750,MIN,62,0.52,0.0,0.744,1162,0.53,16.306451612903224,8.790322580645162,0.8548387096774194,0.6935483870967742,0.8064516129032258,1.6290322580645162,False,Center,2012,0.378,2012,1610612750,439.236
2012-13,2557,Luke Ridnour,1610612750,MIN,82,0.453,0.311,0.848,954,2.39,11.451219512195122,2.5121951219512195,3.792682926829268,1.0,0.1829268292682926,1.5853658536585369,False,Guard,2012,0.378,2012,1610612750,360.612
2012-13,202682,Derrick Williams,1610612750,MIN,78,0.43,0.332,0.706,861,0.46,11.961538461538462,5.512820512820513,0.5897435897435898,0.5641025641025641,0.4743589743589743,1.294871794871795,False,Forward,2012,0.378,2012,1610612750,325.458
2012-13,200826,J.J. Barea,1610612750,MIN,74,0.417,0.346,0.784,751,2.03,11.27027027027027,2.7972972972972974,3.972972972972973,0.4324324324324324,0.0,1.9594594594594597,False,Guard,2012,0.378,2012,1610612750,283.878
2012-13,1905,Andrei Kirilenko,1610612750,MIN,64,0.507,0.292,0.752,1031,1.49,12.359375,5.65625,2.765625,1.5,0.96875,1.859375,False,Forward,2012,0.378,2012,1610612750,389.718
2012-13,201967,Dante Cunningham,1610612750,MIN,80,0.468,0.0,0.65,843,1.2,8.6875,5.1,0.8375,1.05,0.475,0.7,False,Forward,2012,0.378,2012,1610612750,318.654
2012-13,203144,Alexey Shved,1610612750,MIN,77,0.372,0.295,0.72,619,1.95,8.636363636363637,2.272727272727273,3.7142857142857135,0.7012987012987013,0.3506493506493506,1.9090909090909087,False,Guard,2012,0.378,2012,1610612750,233.982
2012-13,201937,Ricky Rubio,1610612750,MIN,57,0.36,0.293,0.799,843,2.43,10.666666666666666,4.017543859649122,7.333333333333333,2.4035087719298245,0.087719298245614,3.017543859649123,False,Guard,2012,0.378,2012,1610612750,318.654
2012-13,201567,Kevin Love,1610612750,MIN,18,0.352,0.217,0.704,372,1.08,18.33333333333333,14.0,2.333333333333333,0.7222222222222222,0.5,2.1666666666666665,False,Forward-Center,2012,0.378,2012,1610612750,140.616
2012-13,201880,Greg Stiemsma,1610612750,MIN,76,0.457,0.0,0.768,506,0.51,4.039473684210527,3.4342105263157894,0.3947368421052631,0.5789473684210527,1.1842105263157894,0.7763157894736842,False,Center,2012,0.378,2012,1610612750,191.268
2012-13,201978,Chase Budinger,1610612750,MIN,23,0.414,0.321,0.762,188,1.09,9.391304347826088,3.0869565217391304,1.0869565217391304,0.6086956521739131,0.3043478260869565,1.0,False,Forward,2012,0.378,2012,1610612750,71.06400000000001
2012-13,101153,Mickael Gelabale,1610612750,MIN,36,0.518,0.308,0.875,240,1.63,5.027777777777778,2.75,0.7222222222222222,0.4444444444444444,0.1111111111111111,0.4444444444444444,False,Forward,2012,0.378,2012,1610612750,90.72
2012-13,202419,Chris Johnson,1610612750,MIN,30,0.64,0.0,0.618,167,0.61,3.9,2.0,0.2666666666666666,0.2333333333333333,0.9333333333333332,0.4333333333333333,False,Forward,2012,0.378,2012,1610612750,63.126
2012-13,202723,Malcolm Lee,1610612750,MIN,16,0.382,0.333,0.6,90,2.0,4.875,2.4375,1.25,0.75,0.375,0.625,False,Guard,2012,0.378,2012,1610612750,34.02
2012-13,2572,Josh Howard,1610612750,MIN,11,0.403,0.313,0.583,66,0.4,6.727272727272728,3.272727272727273,0.3636363636363636,0.9090909090909092,0.2727272727272727,0.9090909090909092,False,Forward-Guard,2012,0.378,2012,1610612750,24.948
2012-13,200750,Brandon Roy,1610612750,MIN,5,0.314,0.0,0.7,35,3.29,5.8,2.8,4.6,0.6,0.0,1.4,False,Guard,2012,0.378,2012,1610612750,13.23
2012-13,202351,Lazar Hayward,1610612750,MIN,4,0.2,0.0,1.0,11,0.0,2.5,1.0,0.75,0.5,0.0,0.0,False,Forward,2012,0.378,2012,1610612750,4.158
2012-13,101215,Will Conroy,1610612750,MIN,4,0.0,0.0,0.5,-8,0.0,0.25,0.25,0.0,0.0,0.0,0.0,False,Guard,2012,0.378,2012,1610612750,-3.024
2012-13,202322,John Wall,1610612764,WAS,49,0.441,0.267,0.804,949,2.38,18.489795918367346,4.0,7.612244897959184,1.326530612244898,0.7551020408163265,3.204081632653061,False,Guard,2012,0.354,2012,1610612764,335.94599999999997
2012-13,101110,Martell Webster,1610612764,WAS,76,0.442,0.422,0.848,897,1.59,11.43421052631579,3.8684210526315783,1.881578947368421,0.6447368421052632,0.2236842105263158,1.1842105263157894,False,Forward-Guard,2012,0.354,2012,1610612764,317.538
2012-13,203078,Bradley Beal,1610612764,WAS,56,0.41,0.386,0.786,678,1.52,13.928571428571429,3.767857142857143,2.446428571428572,0.8928571428571429,0.5178571428571429,1.6071428571428572,False,Guard,2012,0.354,2012,1610612764,240.012
2012-13,2403,Nene,1610612764,WAS,61,0.48,0.0,0.729,921,1.27,12.557377049180328,6.672131147540983,2.901639344262295,0.9016393442622952,0.6065573770491803,2.278688524590164,False,Center-Forward,2012,0.354,2012,1610612764,326.034
2012-13,2731,Emeka Okafor,1610612764,WAS,79,0.477,0.0,0.571,1124,0.87,9.683544303797468,8.759493670886076,1.1772151898734178,0.569620253164557,0.9746835443037974,1.3544303797468351,False,Center,2012,0.354,2012,1610612764,397.89599999999996
2012-13,202338,Kevin Seraphin,1610612764,WAS,79,0.461,0.0,0.693,664,0.44,9.126582278481012,4.379746835443038,0.7215189873417721,0.3037974683544304,0.7468354430379747,1.6455696202531649,False,Forward-Center,2012,0.354,2012,1610612764,235.05599999999998
2012-13,2772,Trevor Ariza,1610612764,WAS,56,0.417,0.364,0.821,637,1.34,9.464285714285714,4.75,2.017857142857143,1.2857142857142858,0.3571428571428571,1.5,False,Forward,2012,0.354,2012,1610612764,225.498
2012-13,201985,AJ Price,1610612764,WAS,57,0.39,0.35,0.79,467,3.2,7.736842105263157,2.0,3.5964912280701755,0.5789473684210527,0.0526315789473684,1.1228070175438596,False,Guard,2012,0.354,2012,1610612764,165.31799999999998
2012-13,201858,Cartier Martin,1610612764,WAS,41,0.381,0.397,0.714,219,0.63,6.585365853658536,2.4390243902439024,0.4878048780487805,0.4634146341463415,0.1463414634146341,0.7804878048780488,False,Forward,2012,0.354,2012,1610612764,77.526
2012-13,202066,Garrett Temple,1610612764,WAS,51,0.407,0.325,0.703,342,1.89,5.137254901960785,2.411764705882353,2.2549019607843137,0.9803921568627452,0.3333333333333333,1.196078431372549,False,Guard-Forward,2012,0.354,2012,1610612764,121.068
2012-13,202344,Trevor Booker,1610612764,WAS,48,0.491,0.0,0.556,408,1.29,5.333333333333333,4.979166666666667,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.6458333333333334,False,Forward,2012,0.354,2012,1610612764,144.432
2012-13,202698,Chris Singleton,1610612764,WAS,57,0.382,0.194,0.571,290,0.82,4.052631578947368,3.2280701754385963,0.6491228070175439,0.6666666666666666,0.4210526315789473,0.7894736842105263,False,Forward,2012,0.354,2012,1610612764,102.66
2012-13,202686,Jan Vesely,1610612764,WAS,51,0.5,0.0,0.308,197,1.04,2.4705882352941178,2.392156862745098,0.5490196078431373,0.2941176470588235,0.3333333333333333,0.5294117647058824,False,Forward,2012,0.354,2012,1610612764,69.738
2012-13,2215,Jason Collins,1610612764,WAS,38,0.31,0.0,0.719,84,0.44,1.0789473684210529,1.5789473684210529,0.2105263157894736,0.3157894736842105,0.2631578947368421,0.4736842105263157,False,Center,2012,0.354,2012,1610612764,29.735999999999997
2013-14,201142,Kevin Durant,1610612760,OKC,81,0.503,0.391,0.873,2572,1.56,32.01234567901235,7.382716049382716,5.493827160493828,1.271604938271605,0.7283950617283951,3.5185185185185186,True,Forward,2013,0.72,2013,1610612760,1851.84
2013-14,201586,Serge Ibaka,1610612760,OKC,81,0.536,0.383,0.784,1659,0.69,15.148148148148149,8.753086419753087,1.0493827160493827,0.4814814814814814,2.703703703703704,1.5185185185185186,False,Forward,2013,0.72,2013,1610612760,1194.48
2013-14,202704,Reggie Jackson,1610612760,OKC,80,0.44,0.339,0.893,1085,1.97,13.0875,3.9125,4.1375,1.0625,0.1125,2.1,False,Guard,2013,0.72,2013,1610612760,781.1999999999999
2013-14,201566,Russell Westbrook,1610612760,OKC,46,0.437,0.318,0.826,1006,1.8,21.782608695652176,5.717391304347826,6.934782608695652,1.9130434782608696,0.1521739130434782,3.847826086956522,False,Guard,2013,0.72,2013,1610612760,724.3199999999999
2013-14,203087,Jeremy Lamb,1610612760,OKC,78,0.432,0.356,0.797,631,1.89,8.525641025641026,2.423076923076923,1.4743589743589745,0.717948717948718,0.3333333333333333,0.782051282051282,False,Guard-Forward,2013,0.72,2013,1610612760,454.32
2013-14,2406,Caron Butler,1610612760,OKC,56,0.394,0.394,0.84,563,1.37,10.482142857142858,4.089285714285714,1.4642857142857142,0.8392857142857143,0.3035714285714285,1.0714285714285714,False,Forward,2013,0.72,2013,1610612760,405.35999999999996
2013-14,965,Derek Fisher,1610612760,OKC,81,0.391,0.384,0.775,452,2.39,5.246913580246914,1.5061728395061729,1.4444444444444444,0.8641975308641975,0.037037037037037,0.6049382716049383,False,Guard,2013,0.72,2013,1610612760,325.44
2013-14,200757,Thabo Sefolosha,1610612760,OKC,61,0.415,0.316,0.768,523,1.71,6.278688524590164,3.60655737704918,1.540983606557377,1.2950819672131149,0.2786885245901639,0.9016393442622952,False,Forward-Guard,2013,0.72,2013,1610612760,376.56
2013-14,2555,Nick Collison,1610612760,OKC,81,0.556,0.235,0.71,588,1.47,4.172839506172839,3.617283950617284,1.2839506172839503,0.3703703703703703,0.345679012345679,0.8765432098765432,False,Forward-Center,2013,0.72,2013,1610612760,423.35999999999996
2013-14,203500,Steven Adams,1610612760,OKC,81,0.503,0.0,0.581,517,0.61,3.271604938271605,4.098765432098766,0.5308641975308642,0.4938271604938271,0.7037037037037037,0.8765432098765432,False,Center,2013,0.72,2013,1610612760,372.24
2013-14,203103,Perry Jones III,1610612760,OKC,62,0.459,0.361,0.667,256,1.24,3.4838709677419355,1.8387096774193548,0.4193548387096774,0.2258064516129032,0.3064516129032258,0.3387096774193548,False,Forward,2013,0.72,2013,1610612760,184.32
2013-14,2570,Kendrick Perkins,1610612760,OKC,62,0.451,0.0,0.552,415,0.74,3.403225806451613,4.919354838709677,1.0806451612903225,0.4193548387096774,0.5161290322580645,1.4516129032258065,False,Center,2013,0.72,2013,1610612760,298.8
2013-14,203460,Andre Roberson,1610612760,OKC,40,0.485,0.154,0.7,156,0.79,1.875,2.35,0.375,0.475,0.25,0.475,False,Guard-Forward,2013,0.72,2013,1610612760,112.32
2013-14,201934,Hasheem Thabeet,1610612760,OKC,23,0.565,0.0,0.2,53,0.07,1.173913043478261,1.7391304347826086,0.0434782608695652,0.1739130434782608,0.391304347826087,0.6086956521739131,False,Center,2013,0.72,2013,1610612760,38.16
2013-14,202130,Reggie Williams,1610612760,OKC,3,0.556,0.333,0.0,7,0.5,3.6666666666666665,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,False,Forward,2013,0.72,2013,1610612760,5.04
2013-14,101155,Ryan Gomes,1610612760,OKC,5,0.375,0.0,0.0,5,1.0,1.2,0.8,0.2,0.0,0.0,0.2,False,Forward,2013,0.72,2013,1610612760,3.5999999999999996
2013-14,201203,Mustafa Shakur,1610612760,OKC,3,0.0,0.0,0.5,-1,2.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.6666666666666666,False,Guard,2013,0.72,2013,1610612760,-0.72
2013-14,2767,Royal Ivey,1610612760,OKC,2,0.0,0.0,0.0,-1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,False,Guard,2013,0.72,2013,1610612760,-0.72
2013-14,2546,Carmelo Anthony,1610612752,NYK,77,0.452,0.402,0.848,1942,1.22,27.428571428571427,8.077922077922079,3.142857142857143,1.2337662337662338,0.6623376623376623,2.571428571428572,False,Forward,2013,0.451,2013,1610612752,875.842
2013-14,2747,JR Smith,1610612752,NYK,74,0.415,0.394,0.652,956,2.03,14.472972972972974,4.0,2.95945945945946,0.8783783783783784,0.2702702702702703,1.4594594594594594,False,Guard,2013,0.451,2013,1610612752,431.156
2013-14,203501,Tim Hardaway Jr.,1610612752,NYK,81,0.428,0.363,0.828,600,1.4,10.17283950617284,1.4938271604938271,0.8148148148148148,0.5432098765432098,0.0864197530864197,0.5802469135802469,False,Guard-Forward,2013,0.451,2013,1610612752,270.6
2013-14,2405,Amar'e Stoudemire,1610612752,NYK,65,0.557,0.0,0.739,795,0.37,11.876923076923076,4.923076923076923,0.5230769230769231,0.3538461538461538,0.5692307692307692,1.4,False,Forward-Center,2013,0.451,2013,1610612752,358.545
2013-14,101109,Raymond Felton,1610612752,NYK,65,0.395,0.318,0.721,766,2.83,9.692307692307692,3.0307692307692307,5.615384615384615,1.2,0.4153846153846154,1.984615384615385,False,Guard,2013,0.451,2013,1610612752,345.466
2013-14,200745,Andrea Bargnani,1610612752,NYK,42,0.442,0.278,0.824,535,0.78,13.285714285714286,5.285714285714286,1.0714285714285714,0.3333333333333333,1.238095238095238,1.380952380952381,False,Center-Forward,2013,0.451,2013,1610612752,241.285
2013-14,202697,Iman Shumpert,1610612752,NYK,74,0.378,0.333,0.746,639,1.63,6.6891891891891895,4.162162162162162,1.7432432432432432,1.2432432432432432,0.1756756756756756,1.0675675675675675,False,Guard,2013,0.451,2013,1610612752,288.189
2013-14,2199,Tyson Chandler,1610612752,NYK,55,0.593,0.0,0.632,908,0.83,8.727272727272727,9.61818181818182,1.0727272727272728,0.6545454545454545,1.1454545454545455,1.290909090909091,False,Center,2013,0.451,2013,1610612752,409.50800000000004
2013-14,201947,Earl Clark,1610612752,NYK,54,0.372,0.336,0.647,253,0.58,4.75925925925926,2.6481481481481484,0.3333333333333333,0.3148148148148148,0.4629629629629629,0.5740740740740741,False,Forward,2013,0.451,2013,1610612752,114.10300000000001
2013-14,203143,Pablo Prigioni,1610612752,NYK,66,0.461,0.464,0.917,514,3.8,3.8181818181818175,1.9545454545454544,3.4545454545454546,1.0151515151515151,0.0303030303030303,0.9090909090909092,False,Guard,2013,0.451,2013,1610612752,231.814
2013-14,202719,Jeremy Tyler,1610612752,NYK,41,0.517,0.0,0.542,185,0.31,3.5609756097560976,2.658536585365854,0.1951219512195122,0.1463414634146341,0.4878048780487805,0.6341463414634146,False,Forward,2013,0.451,2013,1610612752,83.435
2013-14,203315,Toure' Murry,1610612752,NYK,51,0.434,0.417,0.59,130,1.44,2.7450980392156863,0.8627450980392157,0.9607843137254902,0.3725490196078431,0.0196078431372549,0.6666666666666666,False,Forward,2013,0.451,2013,1610612752,58.63
2013-14,1897,Metta World Peace,1610612752,NYK,29,0.397,0.315,0.625,137,0.9,4.793103448275862,2.034482758620689,0.5862068965517241,0.8275862068965517,0.2758620689655172,0.6551724137931034,False,Forward,2013,0.451,2013,1610612752,61.787
2013-14,2030,Kenyon Martin,1610612752,NYK,32,0.512,0.0,0.579,279,1.92,4.28125,4.1875,1.5625,0.78125,0.84375,0.8125,False,Forward,2013,0.451,2013,1610612752,125.82900000000001
2013-14,202332,Cole Aldrich,1610612752,NYK,46,0.541,0.0,0.867,223,0.78,2.0,2.8043478260869565,0.3043478260869565,0.1739130434782608,0.6521739130434783,0.391304347826087,False,Center,2013,0.451,2013,1610612752,100.57300000000001
2013-14,200769,Shannon Brown,1610612752,NYK,29,0.364,0.0,0.714,47,0.5,2.1724137931034484,0.9655172413793104,0.3103448275862069,0.4482758620689655,0.0,0.6206896551724138,False,Guard,2013,0.451,2013,1610612752,21.197
2013-14,203147,Chris Smith,1610612752,NYK,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Guard,2013,0.451,2013,1610612752,0.0
2013-14,2544,LeBron James,1610612748,MIA,77,0.567,0.379,0.75,2255,1.81,27.12987012987013,6.922077922077922,6.337662337662338,1.5714285714285714,0.3376623376623376,3.5064935064935066,True,Forward,2013,0.659,2013,1610612748,1486.045
2013-14,2547,Chris Bosh,1610612748,MIA,79,0.516,0.339,0.82,1413,0.7,16.21518987341772,6.6075949367088604,1.1012658227848102,1.0126582278481011,0.9873417721518988,1.5822784810126582,False,Forward,2013,0.659,2013,1610612748,931.167
2013-14,2548,Dwyane Wade,1610612748,MIA,54,0.545,0.281,0.733,1053,1.56,19.03703703703704,4.462962962962963,4.666666666666667,1.462962962962963,0.5370370370370371,2.9814814814814814,False,Guard,2013,0.659,2013,1610612748,693.927
2013-14,201596,Mario Chalmers,1610612748,MIA,73,0.454,0.385,0.742,912,2.2,9.808219178082192,2.9315068493150687,4.890410958904109,1.63013698630137,0.2191780821917808,2.219178082191781,False,Guard,2013,0.659,2013,1610612748,601.008
2013-14,951,Ray Allen,1610612748,MIA,73,0.442,0.375,0.905,713,1.7,9.602739726027398,2.808219178082192,1.9589041095890407,0.7397260273972602,0.1095890410958904,1.1506849315068493,False,Guard,2013,0.659,2013,1610612748,469.867
2013-14,202708,Norris Cole,1610612748,MIA,82,0.414,0.345,0.779,582,1.95,6.426829268292683,1.951219512195122,3.024390243902439,0.9390243902439024,0.0609756097560975,1.548780487804878,False,Guard,2013,0.659,2013,1610612748,383.538
2013-14,2365,Chris Andersen,1610612748,MIA,72,0.644,0.25,0.71,804,0.36,6.625,5.263888888888889,0.2638888888888889,0.4444444444444444,1.3472222222222223,0.7361111111111112,False,Forward-Center,2013,0.659,2013,1610612748,529.836
2013-14,201563,Michael Beasley,1610612748,MIA,55,0.499,0.389,0.772,441,0.74,7.927272727272728,3.1272727272727274,0.7636363636363637,0.4181818181818181,0.3818181818181818,1.0363636363636364,False,Forward,2013,0.659,2013,1610612748,290.619
2013-14,2203,Shane Battier,1610612748,MIA,73,0.382,0.348,0.652,389,3.0,4.082191780821918,1.8904109589041096,0.863013698630137,0.684931506849315,0.5342465753424658,0.2876712328767123,False,Forward,2013,0.659,2013,1610612748,256.351
2013-14,1740,Rashard Lewis,1610612748,MIA,60,0.415,0.343,0.788,316,1.63,4.466666666666667,1.8333333333333333,0.95,0.8833333333333333,0.1333333333333333,0.5833333333333334,False,Forward,2013,0.659,2013,1610612748,208.244
2013-14,201962,Toney Douglas,1610612748,MIA,51,0.384,0.304,0.735,221,2.0,3.9607843137254894,1.7058823529411764,1.3333333333333333,0.3725490196078431,0.0980392156862745,0.6666666666666666,False,Guard,2013,0.659,2013,1610612748,145.639
2013-14,2617,Udonis Haslem,1610612748,MIA,46,0.507,0.0,0.568,272,0.54,3.760869565217391,3.804347826086957,0.2826086956521739,0.2391304347826087,0.3260869565217391,0.5217391304347826,False,Forward,2013,0.659,2013,1610612748,179.24800000000002
2013-14,2592,James Jones,1610612748,MIA,20,0.456,0.519,0.636,91,2.25,4.85,1.15,0.45,0.15,0.2,0.2,False,Guard-Forward,2013,0.659,2013,1610612748,59.969
2013-14,2427,Roger Mason Jr.,1610612748,MIA,25,0.373,0.354,1.0,71,2.11,2.96,0.88,0.76,0.24,0.04,0.36,False,Guard,2013,0.659,2013,1610612748,46.789
